"","Fecha","campaign_id","Cantidad_llamadas"
"1803",2019-08-08,201901,6
"1804",2019-08-15,201901,4
"1805",2019-08-27,201901,1
"1806",2019-09-25,201901,9
"1807",2019-11-19,201901,6
"1808",2019-11-20,201901,2
"1809",2019-11-21,201901,1
"1810",2019-11-22,201901,1
"1811",2019-11-25,201901,1
"1812",2019-12-13,201901,11
"1813",2019-12-20,201901,3
"1814",2020-02-03,201901,1
"1815",2020-02-10,201901,1
"1816",2020-03-13,201901,2
"1817",2020-03-16,201901,1
"1818",2020-04-29,201901,32
"1819",2020-05-08,201901,15
"1820",2020-05-11,201901,2
"1821",2020-05-28,201901,4
"1822",2020-06-12,201901,2
"1823",2020-06-30,201901,1
"1824",2020-07-06,201901,2
"1825",2020-07-07,201901,1
"1826",2020-07-16,201901,7
"1827",2020-07-17,201901,7
"1828",2020-07-23,201901,3
"1829",2020-08-20,201901,1
"1830",2020-08-24,201901,1
"1831",2020-08-27,201901,1
"1832",2019-01-02,212121,304
"1833",2019-01-03,212121,245
"1834",2019-01-04,212121,253
"1835",2019-01-05,212121,133
"1836",2019-01-06,212121,25
"1837",2019-01-07,212121,22
"1838",2019-01-08,212121,338
"1839",2019-01-09,212121,287
"1840",2019-01-10,212121,240
"1841",2019-01-11,212121,265
"1842",2019-01-12,212121,111
"1843",2019-01-13,212121,12
"1844",2019-01-14,212121,258
"1845",2019-01-15,212121,278
"1846",2019-01-16,212121,256
"1847",2019-01-17,212121,230
"1848",2019-01-18,212121,275
"1849",2019-01-19,212121,100
"1850",2019-01-20,212121,25
"1851",2019-01-21,212121,265
"1852",2019-01-22,212121,260
"1853",2019-01-23,212121,267
"1854",2019-01-24,212121,346
"1855",2019-01-25,212121,257
"1856",2019-01-26,212121,112
"1857",2019-01-27,212121,17
"1858",2019-01-28,212121,323
"1859",2019-01-29,212121,285
"1860",2019-01-30,212121,302
"1861",2019-01-31,212121,229
"1862",2019-02-01,212121,216
"1863",2019-02-02,212121,114
"1864",2019-02-03,212121,30
"1865",2019-02-04,212121,264
"1866",2019-02-05,212121,263
"1867",2019-02-06,212121,298
"1868",2019-02-07,212121,286
"1869",2019-02-08,212121,288
"1870",2019-02-09,212121,149
"1871",2019-02-10,212121,27
"1872",2019-02-11,212121,315
"1873",2019-02-12,212121,300
"1874",2019-02-13,212121,297
"1875",2019-02-14,212121,292
"1876",2019-02-15,212121,256
"1877",2019-02-16,212121,121
"1878",2019-02-17,212121,42
"1879",2019-02-18,212121,357
"1880",2019-02-19,212121,441
"1881",2019-02-20,212121,325
"1882",2019-02-21,212121,390
"1883",2019-02-22,212121,460
"1884",2019-02-23,212121,139
"1885",2019-02-24,212121,31
"1886",2019-02-25,212121,386
"1887",2019-02-26,212121,360
"1888",2019-02-27,212121,664
"1889",2019-02-28,212121,514
"1890",2019-03-01,212121,290
"1891",2019-03-02,212121,119
"1892",2019-03-03,212121,30
"1893",2019-03-04,212121,285
"1894",2019-03-05,212121,297
"1895",2019-03-06,212121,275
"1896",2019-03-07,212121,272
"1897",2019-03-08,212121,239
"1898",2019-03-09,212121,139
"1899",2019-03-10,212121,33
"1900",2019-03-11,212121,356
"1901",2019-03-12,212121,454
"1902",2019-03-13,212121,412
"1903",2019-03-14,212121,401
"1904",2019-03-15,212121,322
"1905",2019-03-16,212121,143
"1906",2019-03-17,212121,19
"1907",2019-03-18,212121,323
"1908",2019-03-19,212121,339
"1909",2019-03-20,212121,296
"1910",2019-03-21,212121,294
"1911",2019-03-22,212121,450
"1912",2019-03-23,212121,155
"1913",2019-03-24,212121,26
"1914",2019-03-25,212121,21
"1915",2019-03-26,212121,534
"1916",2019-03-27,212121,413
"1917",2019-03-28,212121,327
"1918",2019-03-29,212121,288
"1919",2019-03-30,212121,121
"1920",2019-03-31,212121,24
"1921",2019-04-01,212121,335
"1922",2019-04-02,212121,280
"1923",2019-04-03,212121,299
"1924",2019-04-04,212121,254
"1925",2019-04-05,212121,270
"1926",2019-04-06,212121,139
"1927",2019-04-07,212121,18
"1928",2019-04-08,212121,311
"1929",2019-04-09,212121,320
"1930",2019-04-10,212121,304
"1931",2019-04-11,212121,259
"1932",2019-04-12,212121,259
"1933",2019-04-13,212121,159
"1934",2019-04-14,212121,43
"1935",2019-04-15,212121,318
"1936",2019-04-16,212121,301
"1937",2019-04-17,212121,269
"1938",2019-04-19,212121,20
"1939",2019-04-20,212121,110
"1940",2019-04-21,212121,30
"1941",2019-04-22,212121,347
"1942",2019-04-23,212121,325
"1943",2019-04-24,212121,291
"1944",2019-04-25,212121,315
"1945",2019-04-26,212121,290
"1946",2019-04-27,212121,136
"1947",2019-04-28,212121,31
"1948",2019-04-29,212121,413
"1949",2019-04-30,212121,390
"1950",2019-05-01,212121,23
"1951",2019-05-02,212121,343
"1952",2019-05-03,212121,397
"1953",2019-05-04,212121,209
"1954",2019-05-05,212121,15
"1955",2019-05-06,212121,445
"1956",2019-05-07,212121,413
"1957",2019-05-08,212121,468
"1958",2019-05-09,212121,426
"1959",2019-05-10,212121,349
"1960",2019-05-11,212121,132
"1961",2019-05-12,212121,16
"1962",2019-05-13,212121,463
"1963",2019-05-14,212121,329
"1964",2019-05-15,212121,315
"1965",2019-05-16,212121,319
"1966",2019-05-17,212121,362
"1967",2019-05-18,212121,184
"1968",2019-05-19,212121,18
"1969",2019-05-20,212121,421
"1970",2019-05-21,212121,279
"1971",2019-05-22,212121,292
"1972",2019-05-23,212121,329
"1973",2019-05-24,212121,343
"1974",2019-05-25,212121,137
"1975",2019-05-26,212121,13
"1976",2019-05-27,212121,353
"1977",2019-05-28,212121,341
"1978",2019-05-29,212121,327
"1979",2019-05-30,212121,348
"1980",2019-05-31,212121,429
"1981",2019-06-01,212121,210
"1982",2019-06-02,212121,25
"1983",2019-06-03,212121,26
"1984",2019-06-04,212121,385
"1985",2019-06-05,212121,324
"1986",2019-06-06,212121,227
"1987",2019-06-07,212121,291
"1988",2019-06-08,212121,77
"1989",2019-06-09,212121,8
"1990",2019-06-10,212121,351
"1991",2019-06-11,212121,423
"1992",2019-06-12,212121,385
"1993",2019-06-13,212121,326
"1994",2019-06-14,212121,264
"1995",2019-06-15,212121,198
"1996",2019-06-16,212121,33
"1997",2019-06-17,212121,476
"1998",2019-06-18,212121,349
"1999",2019-06-19,212121,479
"2000",2019-06-20,212121,508
"2001",2019-06-21,212121,328
"2002",2019-06-22,212121,137
"2003",2019-06-23,212121,17
"2004",2019-06-24,212121,9
"2005",2019-06-25,212121,382
"2006",2019-06-26,212121,358
"2007",2019-06-27,212121,380
"2008",2019-06-28,212121,269
"2009",2019-06-29,212121,70
"2010",2019-06-30,212121,7
"2011",2019-07-01,212121,3
"2012",2019-07-02,212121,399
"2013",2019-07-03,212121,359
"2014",2019-07-04,212121,337
"2015",2019-07-05,212121,320
"2016",2019-07-06,212121,150
"2017",2019-07-07,212121,12
"2018",2019-07-08,212121,365
"2019",2019-07-09,212121,434
"2020",2019-07-10,212121,374
"2021",2019-07-11,212121,341
"2022",2019-07-12,212121,296
"2023",2019-07-13,212121,153
"2024",2019-07-14,212121,26
"2025",2019-07-15,212121,398
"2026",2019-07-16,212121,508
"2027",2019-07-17,212121,366
"2028",2019-07-18,212121,437
"2029",2019-07-19,212121,296
"2030",2019-07-20,212121,44
"2031",2019-07-21,212121,15
"2032",2019-07-22,212121,438
"2033",2019-07-23,212121,401
"2034",2019-07-24,212121,357
"2035",2019-07-25,212121,420
"2036",2019-07-26,212121,435
"2037",2019-07-27,212121,205
"2038",2019-07-28,212121,23
"2039",2019-07-29,212121,408
"2040",2019-07-30,212121,437
"2041",2019-07-31,212121,473
"2042",2019-08-01,212121,292
"2043",2019-08-02,212121,210
"2044",2019-08-03,212121,113
"2045",2019-08-04,212121,24
"2046",2019-08-05,212121,352
"2047",2019-08-06,212121,320
"2048",2019-08-07,212121,27
"2049",2019-08-08,212121,471
"2050",2019-08-09,212121,404
"2051",2019-08-10,212121,177
"2052",2019-08-11,212121,25
"2053",2019-08-12,212121,483
"2054",2019-08-13,212121,411
"2055",2019-08-14,212121,493
"2056",2019-08-15,212121,541
"2057",2019-08-16,212121,476
"2058",2019-08-17,212121,198
"2059",2019-08-18,212121,37
"2060",2019-08-19,212121,23
"2061",2019-08-20,212121,480
"2062",2019-08-21,212121,434
"2063",2019-08-22,212121,401
"2064",2019-08-23,212121,417
"2065",2019-08-24,212121,197
"2066",2019-08-25,212121,36
"2067",2019-08-26,212121,309
"2068",2019-08-27,212121,293
"2069",2019-08-28,212121,339
"2070",2019-08-29,212121,339
"2071",2019-08-30,212121,398
"2072",2019-08-31,212121,110
"2073",2019-09-01,212121,4
"2074",2019-09-02,212121,417
"2075",2019-09-03,212121,429
"2076",2019-09-04,212121,392
"2077",2019-09-05,212121,323
"2078",2019-09-06,212121,376
"2079",2019-09-07,212121,260
"2080",2019-09-08,212121,27
"2081",2019-09-09,212121,524
"2082",2019-09-10,212121,366
"2083",2019-09-11,212121,467
"2084",2019-09-12,212121,387
"2085",2019-09-13,212121,375
"2086",2019-09-14,212121,113
"2087",2019-09-15,212121,36
"2088",2019-09-16,212121,436
"2089",2019-09-17,212121,399
"2090",2019-09-18,212121,381
"2091",2019-09-19,212121,366
"2092",2019-09-20,212121,298
"2093",2019-09-21,212121,117
"2094",2019-09-22,212121,14
"2095",2019-09-23,212121,369
"2096",2019-09-24,212121,306
"2097",2019-09-25,212121,306
"2098",2019-11-13,212121,455
"2099",2019-11-14,212121,382
"2100",2019-11-15,212121,496
"2101",2019-11-16,212121,340
"2102",2019-11-17,212121,56
"2103",2019-11-18,212121,590
"2104",2019-11-19,212121,485
"2105",2019-11-20,212121,512
"2106",2019-11-21,212121,342
"2107",2019-11-22,212121,360
"2108",2019-11-23,212121,312
"2109",2019-11-24,212121,17
"2110",2019-11-25,212121,473
"2111",2019-11-26,212121,500
"2112",2019-11-27,212121,611
"2113",2019-11-28,212121,532
"2114",2019-11-29,212121,521
"2115",2019-11-30,212121,222
"2116",2019-12-01,212121,71
"2117",2019-12-02,212121,498
"2118",2019-12-03,212121,556
"2119",2019-12-04,212121,366
"2120",2019-12-05,212121,394
"2121",2019-12-06,212121,422
"2122",2019-12-07,212121,246
"2123",2019-12-08,212121,62
"2124",2019-12-09,212121,561
"2125",2019-12-10,212121,531
"2126",2019-12-11,212121,448
"2127",2019-12-12,212121,469
"2128",2019-12-13,212121,503
"2129",2019-12-14,212121,237
"2130",2019-12-15,212121,26
"2131",2019-12-16,212121,392
"2132",2019-12-17,212121,510
"2133",2019-12-18,212121,594
"2134",2019-12-19,212121,485
"2135",2019-12-20,212121,421
"2136",2019-12-21,212121,266
"2137",2019-12-22,212121,10
"2138",2019-12-23,212121,473
"2139",2019-12-24,212121,210
"2140",2019-12-26,212121,416
"2141",2019-12-27,212121,407
"2142",2019-12-28,212121,218
"2143",2019-12-29,212121,44
"2144",2019-12-30,212121,543
"2145",2019-12-31,212121,98
"2146",2020-01-02,212121,596
"2147",2020-01-03,212121,372
"2148",2020-01-04,212121,223
"2149",2020-01-05,212121,27
"2150",2020-01-06,212121,23
"2151",2020-01-07,212121,636
"2152",2020-01-08,212121,551
"2153",2020-01-09,212121,569
"2154",2020-01-10,212121,560
"2155",2020-01-11,212121,364
"2156",2020-01-12,212121,38
"2157",2020-01-13,212121,672
"2158",2020-01-14,212121,533
"2159",2020-01-15,212121,530
"2160",2020-01-16,212121,556
"2161",2020-01-17,212121,547
"2162",2020-01-18,212121,284
"2163",2020-01-19,212121,19
"2164",2020-01-20,212121,552
"2165",2020-01-21,212121,570
"2166",2020-01-22,212121,496
"2167",2020-01-23,212121,501
"2168",2020-01-24,212121,516
"2169",2020-01-25,212121,334
"2170",2020-01-26,212121,71
"2171",2020-01-27,212121,613
"2172",2020-01-28,212121,494
"2173",2020-01-29,212121,479
"2174",2020-01-30,212121,434
"2175",2020-01-31,212121,490
"2176",2020-02-01,212121,379
"2177",2020-02-02,212121,54
"2178",2020-02-03,212121,531
"2179",2020-02-04,212121,509
"2180",2020-02-05,212121,538
"2181",2020-02-06,212121,529
"2182",2020-02-07,212121,524
"2183",2020-02-08,212121,221
"2184",2020-02-09,212121,5
"2185",2020-02-10,212121,608
"2186",2020-02-11,212121,521
"2187",2020-02-12,212121,464
"2188",2020-02-13,212121,382
"2189",2020-02-14,212121,516
"2190",2020-02-15,212121,262
"2191",2020-02-16,212121,37
"2192",2020-02-17,212121,618
"2193",2020-02-18,212121,440
"2194",2020-02-19,212121,400
"2195",2020-02-20,212121,322
"2196",2020-02-21,212121,367
"2197",2020-02-22,212121,251
"2198",2020-02-23,212121,18
"2199",2020-02-24,212121,442
"2200",2020-02-25,212121,444
"2201",2020-02-26,212121,427
"2202",2020-02-27,212121,97
"2203",2020-02-28,212121,284
"2204",2020-02-29,212121,227
"2205",2020-03-01,212121,38
"2206",2020-03-02,212121,463
"2207",2020-03-03,212121,442
"2208",2020-03-04,212121,370
"2209",2020-03-05,212121,400
"2210",2020-03-06,212121,433
"2211",2020-03-07,212121,245
"2212",2020-03-08,212121,26
"2213",2020-03-09,212121,643
"2214",2020-03-10,212121,585
"2215",2020-03-11,212121,520
"2216",2020-03-12,212121,489
"2217",2020-03-13,212121,467
"2218",2020-03-14,212121,242
"2219",2020-03-15,212121,35
"2220",2020-03-16,212121,710
"2221",2020-03-17,212121,639
"2222",2020-03-18,212121,507
"2223",2020-03-19,212121,571
"2224",2020-03-20,212121,413
"2225",2020-03-21,212121,193
"2226",2020-03-22,212121,24
"2227",2020-03-23,212121,112
"2228",2020-03-24,212121,287
"2229",2020-03-25,212121,206
"2230",2020-03-26,212121,223
"2231",2020-03-27,212121,195
"2232",2020-03-28,212121,14
"2233",2020-03-29,212121,16
"2234",2020-03-30,212121,193
"2235",2020-03-31,212121,194
"2236",2020-04-01,212121,136
"2237",2020-04-02,212121,130
"2238",2020-04-03,212121,112
"2239",2020-04-04,212121,21
"2240",2020-04-06,212121,190
"2241",2020-04-07,212121,123
"2242",2020-04-08,212121,154
"2243",2020-04-11,212121,7
"2244",2020-04-13,212121,137
"2245",2020-04-14,212121,104
"2246",2020-04-15,212121,120
"2247",2020-04-16,212121,138
"2248",2020-04-17,212121,115
"2249",2020-04-18,212121,7
"2250",2020-04-19,212121,3
"2251",2020-04-20,212121,132
"2252",2020-04-21,212121,114
"2253",2020-04-22,212121,149
"2254",2020-04-23,212121,106
"2255",2020-04-24,212121,95
"2256",2020-04-25,212121,14
"2257",2020-04-27,212121,149
"2258",2020-04-28,212121,223
"2259",2020-04-29,212121,142
"2260",2020-04-30,212121,125
"2261",2020-05-02,212121,38
"2262",2020-05-04,212121,183
"2263",2020-05-05,212121,155
"2264",2020-05-06,212121,154
"2265",2020-05-07,212121,162
"2266",2020-05-08,212121,171
"2267",2020-05-09,212121,15
"2268",2020-05-11,212121,136
"2269",2020-05-12,212121,79
"2270",2020-05-13,212121,104
"2271",2020-05-14,212121,128
"2272",2020-05-15,212121,96
"2273",2020-05-16,212121,37
"2274",2020-05-18,212121,98
"2275",2020-05-19,212121,101
"2276",2020-05-20,212121,70
"2277",2020-05-21,212121,65
"2278",2020-05-22,212121,126
"2279",2020-05-23,212121,14
"2280",2020-05-26,212121,84
"2281",2020-05-27,212121,115
"2282",2020-05-28,212121,111
"2283",2020-05-29,212121,115
"2284",2020-05-30,212121,31
"2285",2020-06-01,212121,321
"2286",2020-06-02,212121,284
"2287",2020-06-03,212121,291
"2288",2020-06-04,212121,287
"2289",2020-06-05,212121,277
"2290",2020-06-06,212121,79
"2291",2020-06-07,212121,8
"2292",2020-06-08,212121,239
"2293",2020-06-09,212121,203
"2294",2020-06-10,212121,192
"2295",2020-06-11,212121,221
"2296",2020-06-12,212121,160
"2297",2020-06-13,212121,90
"2298",2020-06-14,212121,11
"2299",2020-06-15,212121,11
"2300",2020-06-16,212121,268
"2301",2020-06-17,212121,224
"2302",2020-06-18,212121,199
"2303",2020-06-19,212121,175
"2304",2020-06-20,212121,94
"2305",2020-06-21,212121,65
"2306",2020-06-22,212121,51
"2307",2020-06-23,212121,207
"2308",2020-06-24,212121,204
"2309",2020-06-25,212121,255
"2310",2020-06-26,212121,185
"2311",2020-06-27,212121,74
"2312",2020-06-28,212121,13
"2313",2020-06-30,212121,312
"2314",2020-07-01,212121,336
"2315",2020-07-02,212121,285
"2316",2020-07-03,212121,246
"2317",2020-07-04,212121,124
"2318",2020-07-05,212121,26
"2319",2020-07-06,212121,323
"2320",2020-07-07,212121,348
"2321",2020-07-08,212121,318
"2322",2020-07-09,212121,255
"2323",2020-07-10,212121,280
"2324",2020-07-11,212121,130
"2325",2020-07-12,212121,23
"2326",2020-07-13,212121,283
"2327",2020-07-14,212121,298
"2328",2020-07-15,212121,306
"2329",2020-07-16,212121,235
"2330",2020-07-17,212121,200
"2331",2020-07-18,212121,108
"2332",2020-07-19,212121,21
"2333",2020-07-20,212121,22
"2334",2020-07-21,212121,379
"2335",2020-07-22,212121,285
"2336",2020-07-23,212121,375
"2337",2020-07-24,212121,322
"2338",2020-07-25,212121,101
"2339",2020-07-26,212121,23
"2340",2020-07-27,212121,307
"2341",2020-07-28,212121,246
"2342",2020-07-29,212121,309
"2343",2020-07-30,212121,297
"2344",2020-07-31,212121,195
"2345",2020-08-01,212121,78
"2346",2020-08-02,212121,23
"2347",2020-08-03,212121,259
"2348",2020-08-04,212121,268
"2349",2020-08-05,212121,287
"2350",2020-08-06,212121,226
"2351",2020-08-07,212121,34
"2352",2020-08-08,212121,54
"2353",2020-08-09,212121,22
"2354",2020-08-10,212121,303
"2355",2020-08-11,212121,265
"2356",2020-08-12,212121,277
"2357",2020-08-13,212121,231
"2358",2020-08-14,212121,275
"2359",2020-08-15,212121,125
"2360",2020-08-16,212121,11
"2361",2020-08-18,212121,356
"2362",2020-08-19,212121,324
"2363",2020-08-20,212121,374
"2364",2020-08-21,212121,271
"2365",2020-08-22,212121,145
"2366",2020-08-23,212121,10
"2367",2020-08-24,212121,302
"2368",2020-08-25,212121,351
"2369",2020-08-26,212121,359
"2370",2020-08-27,212121,312
"2371",2020-08-28,212121,24
"2372",2019-01-02,400001,180
"2373",2019-01-03,400001,148
"2374",2019-01-04,400001,103
"2375",2019-01-05,400001,40
"2376",2019-01-08,400001,45
"2377",2019-01-09,400001,134
"2378",2019-01-10,400001,136
"2379",2019-01-11,400001,183
"2380",2019-01-12,400001,39
"2381",2019-01-14,400001,109
"2382",2019-01-15,400001,78
"2383",2019-01-16,400001,74
"2384",2019-01-17,400001,121
"2385",2019-01-18,400001,107
"2386",2019-01-19,400001,48
"2387",2019-01-21,400001,113
"2388",2019-01-22,400001,108
"2389",2019-01-23,400001,119
"2390",2019-01-24,400001,151
"2391",2019-01-25,400001,194
"2392",2019-01-26,400001,67
"2393",2019-01-28,400001,145
"2394",2019-01-29,400001,246
"2395",2019-01-30,400001,237
"2396",2019-01-31,400001,197
"2397",2019-02-01,400001,216
"2398",2019-02-02,400001,57
"2399",2019-02-04,400001,193
"2400",2019-02-05,400001,140
"2401",2019-02-06,400001,256
"2402",2019-02-07,400001,258
"2403",2019-02-08,400001,220
"2404",2019-02-09,400001,30
"2405",2019-02-11,400001,307
"2406",2019-02-12,400001,261
"2407",2019-02-13,400001,252
"2408",2019-02-14,400001,233
"2409",2019-02-15,400001,221
"2410",2019-02-16,400001,30
"2411",2019-02-18,400001,215
"2412",2019-02-19,400001,276
"2413",2019-02-20,400001,2
"2414",2019-02-21,400001,224
"2415",2019-02-22,400001,180
"2416",2019-02-23,400001,37
"2417",2019-02-25,400001,234
"2418",2019-02-26,400001,167
"2419",2019-02-27,400001,292
"2420",2019-02-28,400001,247
"2421",2019-03-01,400001,183
"2422",2019-03-02,400001,78
"2423",2019-03-04,400001,168
"2424",2019-03-05,400001,195
"2425",2019-03-06,400001,213
"2426",2019-03-07,400001,219
"2427",2019-03-08,400001,158
"2428",2019-03-09,400001,53
"2429",2019-03-10,400001,1
"2430",2019-03-11,400001,177
"2431",2019-03-12,400001,222
"2432",2019-03-13,400001,212
"2433",2019-03-14,400001,209
"2434",2019-03-15,400001,210
"2435",2019-03-16,400001,29
"2436",2019-03-18,400001,175
"2437",2019-03-19,400001,177
"2438",2019-03-20,400001,110
"2439",2019-03-21,400001,146
"2440",2019-03-22,400001,152
"2441",2019-03-23,400001,32
"2442",2019-03-26,400001,78
"2443",2019-03-27,400001,151
"2444",2019-03-28,400001,176
"2445",2019-03-29,400001,131
"2446",2019-03-30,400001,49
"2447",2019-04-01,400001,168
"2448",2019-04-02,400001,117
"2449",2019-04-03,400001,175
"2450",2019-04-04,400001,205
"2451",2019-04-05,400001,155
"2452",2019-04-06,400001,45
"2453",2019-04-08,400001,60
"2454",2019-04-09,400001,131
"2455",2019-04-10,400001,167
"2456",2019-04-11,400001,147
"2457",2019-04-12,400001,107
"2458",2019-04-13,400001,65
"2459",2019-04-14,400001,1
"2460",2019-04-15,400001,117
"2461",2019-04-16,400001,108
"2462",2019-04-17,400001,149
"2463",2019-04-19,400001,3
"2464",2019-04-20,400001,16
"2465",2019-04-22,400001,194
"2466",2019-04-23,400001,220
"2467",2019-04-24,400001,235
"2468",2019-04-25,400001,110
"2469",2019-04-26,400001,158
"2470",2019-04-27,400001,30
"2471",2019-04-29,400001,187
"2472",2019-04-30,400001,144
"2473",2019-05-02,400001,67
"2474",2019-05-03,400001,103
"2475",2019-05-04,400001,55
"2476",2019-05-06,400001,134
"2477",2019-05-07,400001,163
"2478",2019-05-08,400001,117
"2479",2019-05-09,400001,110
"2480",2019-05-10,400001,86
"2481",2019-05-11,400001,14
"2482",2019-05-13,400001,96
"2483",2019-05-14,400001,115
"2484",2019-05-15,400001,133
"2485",2019-05-16,400001,140
"2486",2019-05-17,400001,100
"2487",2019-05-18,400001,34
"2488",2019-05-20,400001,127
"2489",2019-05-21,400001,107
"2490",2019-05-22,400001,105
"2491",2019-05-23,400001,151
"2492",2019-05-24,400001,80
"2493",2019-05-25,400001,29
"2494",2019-05-27,400001,138
"2495",2019-05-28,400001,79
"2496",2019-05-29,400001,83
"2497",2019-05-30,400001,66
"2498",2019-05-31,400001,122
"2499",2019-06-01,400001,24
"2500",2019-06-04,400001,56
"2501",2019-06-05,400001,82
"2502",2019-06-06,400001,102
"2503",2019-06-07,400001,51
"2504",2019-06-08,400001,13
"2505",2019-06-10,400001,68
"2506",2019-06-11,400001,86
"2507",2019-06-12,400001,116
"2508",2019-06-13,400001,103
"2509",2019-06-14,400001,90
"2510",2019-06-15,400001,9
"2511",2019-06-17,400001,119
"2512",2019-06-18,400001,90
"2513",2019-06-19,400001,147
"2514",2019-06-20,400001,158
"2515",2019-06-21,400001,147
"2516",2019-06-22,400001,27
"2517",2019-06-25,400001,125
"2518",2019-06-26,400001,157
"2519",2019-06-27,400001,133
"2520",2019-06-28,400001,136
"2521",2019-06-29,400001,4
"2522",2019-07-02,400001,85
"2523",2019-07-03,400001,59
"2524",2019-07-04,400001,67
"2525",2019-07-05,400001,64
"2526",2019-07-06,400001,26
"2527",2019-07-08,400001,64
"2528",2019-07-09,400001,94
"2529",2019-07-10,400001,68
"2530",2019-07-11,400001,106
"2531",2019-07-12,400001,91
"2532",2019-07-13,400001,5
"2533",2019-07-15,400001,62
"2534",2019-07-16,400001,97
"2535",2019-07-17,400001,141
"2536",2019-07-18,400001,119
"2537",2019-07-19,400001,65
"2538",2019-07-22,400001,66
"2539",2019-07-23,400001,101
"2540",2019-07-24,400001,88
"2541",2019-07-25,400001,99
"2542",2019-07-26,400001,89
"2543",2019-07-27,400001,29
"2544",2019-07-29,400001,82
"2545",2019-07-30,400001,77
"2546",2019-07-31,400001,99
"2547",2019-08-01,400001,53
"2548",2019-08-02,400001,84
"2549",2019-08-03,400001,13
"2550",2019-08-05,400001,78
"2551",2019-08-06,400001,37
"2552",2019-08-08,400001,54
"2553",2019-08-09,400001,88
"2554",2019-08-10,400001,12
"2555",2019-08-12,400001,87
"2556",2019-08-13,400001,94
"2557",2019-08-14,400001,53
"2558",2019-08-15,400001,65
"2559",2019-08-16,400001,38
"2560",2019-08-17,400001,26
"2561",2019-08-20,400001,78
"2562",2019-08-21,400001,73
"2563",2019-08-22,400001,104
"2564",2019-08-23,400001,142
"2565",2019-08-24,400001,11
"2566",2019-08-26,400001,143
"2567",2019-08-27,400001,178
"2568",2019-08-28,400001,198
"2569",2019-08-29,400001,191
"2570",2019-08-30,400001,110
"2571",2019-08-31,400001,39
"2572",2019-09-02,400001,151
"2573",2019-09-03,400001,127
"2574",2019-09-04,400001,102
"2575",2019-09-05,400001,100
"2576",2019-09-06,400001,114
"2577",2019-09-07,400001,9
"2578",2019-09-09,400001,138
"2579",2019-09-10,400001,175
"2580",2019-09-11,400001,116
"2581",2019-09-12,400001,183
"2582",2019-09-13,400001,120
"2583",2019-09-14,400001,35
"2584",2019-09-16,400001,176
"2585",2019-09-17,400001,301
"2586",2019-09-18,400001,139
"2587",2019-09-19,400001,135
"2588",2019-09-20,400001,149
"2589",2019-09-21,400001,8
"2590",2019-09-23,400001,86
"2591",2019-09-24,400001,183
"2592",2019-09-25,400001,99
"2593",2019-11-13,400001,102
"2594",2019-11-14,400001,116
"2595",2019-11-15,400001,85
"2596",2019-11-16,400001,10
"2597",2019-11-18,400001,157
"2598",2019-11-19,400001,111
"2599",2019-11-20,400001,109
"2600",2019-11-21,400001,134
"2601",2019-11-22,400001,75
"2602",2019-11-23,400001,23
"2603",2019-11-25,400001,112
"2604",2019-11-26,400001,146
"2605",2019-11-27,400001,73
"2606",2019-11-28,400001,137
"2607",2019-11-29,400001,109
"2608",2019-11-30,400001,8
"2609",2019-12-01,400001,2
"2610",2019-12-02,400001,72
"2611",2019-12-03,400001,97
"2612",2019-12-04,400001,104
"2613",2019-12-05,400001,135
"2614",2019-12-06,400001,103
"2615",2019-12-07,400001,29
"2616",2019-12-09,400001,112
"2617",2019-12-10,400001,85
"2618",2019-12-11,400001,121
"2619",2019-12-12,400001,76
"2620",2019-12-13,400001,87
"2621",2019-12-14,400001,8
"2622",2019-12-16,400001,106
"2623",2019-12-17,400001,65
"2624",2019-12-18,400001,73
"2625",2019-12-19,400001,82
"2626",2019-12-20,400001,110
"2627",2019-12-21,400001,49
"2628",2019-12-23,400001,160
"2629",2019-12-24,400001,29
"2630",2019-12-26,400001,79
"2631",2019-12-27,400001,75
"2632",2019-12-28,400001,15
"2633",2019-12-30,400001,72
"2634",2019-12-31,400001,14
"2635",2020-01-02,400001,68
"2636",2020-01-03,400001,47
"2637",2020-01-04,400001,6
"2638",2020-01-07,400001,63
"2639",2020-01-08,400001,79
"2640",2020-01-09,400001,135
"2641",2020-01-10,400001,37
"2642",2020-01-11,400001,22
"2643",2020-01-13,400001,123
"2644",2020-01-14,400001,159
"2645",2020-01-15,400001,98
"2646",2020-01-16,400001,167
"2647",2020-01-17,400001,154
"2648",2020-01-18,400001,50
"2649",2020-01-20,400001,161
"2650",2020-01-21,400001,110
"2651",2020-01-22,400001,156
"2652",2020-01-23,400001,143
"2653",2020-01-24,400001,102
"2654",2020-01-25,400001,18
"2655",2020-01-27,400001,97
"2656",2020-01-28,400001,102
"2657",2020-01-29,400001,99
"2658",2020-01-30,400001,150
"2659",2020-01-31,400001,122
"2660",2020-02-01,400001,45
"2661",2020-02-03,400001,215
"2662",2020-02-04,400001,143
"2663",2020-02-05,400001,80
"2664",2020-02-06,400001,99
"2665",2020-02-07,400001,170
"2666",2020-02-08,400001,22
"2667",2020-02-10,400001,132
"2668",2020-02-11,400001,126
"2669",2020-02-12,400001,151
"2670",2020-02-13,400001,93
"2671",2020-02-14,400001,131
"2672",2020-02-15,400001,42
"2673",2020-02-17,400001,110
"2674",2020-02-18,400001,100
"2675",2020-02-19,400001,75
